MAG_ID,species,sample_name_1,sample_name_2,n_scaffolds_pair,prop_MAG_scaffolds,median_popANI,prop_scaffolds_high,meets_min_scaffolds,meets_prop_MAG,meets_prop_high,shared_strain,ID_1,nPID_1,nTID_1,nSID_1,Study_Group_1,Cycle_1,Visit_1,CollectDate_1,Source_1,WGS_org_1,WGS_bact_strain_1,WGS_strain_num_1,Seq_1,ID_2,nPID_2,nTID_2,nSID_2,Study_Group_2,Cycle_2,Visit_2,CollectDate_2,Source_2,WGS_org_2,WGS_bact_strain_2,WGS_strain_num_2,Seq_2
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s372_SNT0008PR-S-day14,132,0.992481203,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P31_W4_PR,P31,W4,P31_W4,SNT,1,D14,5/28/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s392_SNT0013PR-S-day0,133,1,1,0.86259542,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W7_PR,P26,W7,P26_W7,SNT,2,D00,6/21/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s393_SNT0013PR-S-day7,133,1,1,0.871212121,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W8_PR,P26,W8,P26_W8,SNT,2,D07,6/28/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s400_APPS0053PR-S,133,1,1,0.842975207,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P23_W1_PR,P23,W1,P23_W1,APPS,1,APPS,5/7/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s402_SNT0001PR-S-day14,133,1,1,0.856060606,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W4_PR,P26,W4,P26_W4,SNT,1,D14,5/28/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s403_SNT0001PR-S-day21,133,1,1,0.864661654,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W5_PR,P26,W5,P26_W5,SNT,1,D21,6/4/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s404_SNT0001PR-S-day28,133,1,1,0.879699248,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W6_PR,P26,W6,P26_W6,SNT,1,D28,6/11/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0067_S659,p23220-s405_SNT0002PR-S-day0,133,1,1,0.839694656,TRUE,TRUE,TRUE,TRUE,P41_W6_PR,P41,W6,P41_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P27_W2_PR,P27,W2,P27_W2,SNT,1,D00,5/14/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,APPS0072_S664,133,1,1,0.893939394,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P46_W6_PR,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,snt0003day0prvre1of1_s87,132,0.992481203,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W2_PR,P28,W2,P28_W2,SNT,1,D00,5/14/23,PR,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,snt0003day7prcre2of2_s88,131,0.984962406,1,0.923664122,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W3_PR,P28,W3,P28_W3,SNT,1,D07,5/21/23,PR,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,snt0008day7prvre1of2_s91,132,0.992481203,1,0.856060606,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P31_W3_PR,P31,W3,P31_W3,SNT,1,D07,5/21/23,PR,Enterococcus faecium,E. faecium_3,3,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,snt0012day28prvre1of2_s93,132,0.992481203,1,0.908396947,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P51_W12_PR,P51,W12,P51_W12,SNT,2,D28,7/25/23,PR,Enterococcus faecium,E. faecium_8,8,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s008_apps0018-2igvre05-22-23-1of2_s8,122,0.917293233,1,0.939655172,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P02_W6_IG,P02,W6,P02_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_1,1,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s023_apps0026envvre04-17-23-1of1_s23,133,1,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P09_W1_env,P09,W1,P09_W1,APPS,1,APPS,5/7/23,env,Enterococcus faecium,E. faecium_1,1,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s024_apps0026igvre04-17-23-1of1_s24,132,0.992481203,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P09_W1_IG,P09,W1,P09_W1,APPS,1,APPS,5/7/23,IG,Enterococcus faecium,E. faecium_1,1,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s025_apps0026prvre04-17-23-1of1_s25,133,1,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P09_W1_PR,P09,W1,P09_W1,APPS,1,APPS,5/7/23,PR,Enterococcus faecium,E. faecium_1,1,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s026_apps0028-2envvre05-22-23-1of2_s26,132,0.992481203,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W6_env,P28,W6,P28_W6,SNT,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s027_apps0028-2envvre05-22-23-2of2_s27,132,0.992481203,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W6_env,P28,W6,P28_W6,SNT,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s032_apps0028envvre04-17-23-1of1_s32,133,1,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W1_env,P28,W1,P28_W1,SNT,1,APPS,5/7/23,env,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s035_apps0028igvre04-17-23-1of1_s35,132,0.992481203,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W1_IG,P28,W1,P28_W1,SNT,1,APPS,5/7/23,IG,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s038_apps0028prvre04-17-23-1of1_s38,132,0.992481203,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W1_PR,P28,W1,P28_W1,SNT,1,APPS,5/7/23,PR,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s039_apps0030igvre04-17-23-1of1_s39,132,0.992481203,1,0.886363636,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P10_W1_IG,P10,W1,P10_W1,APPS,1,APPS,5/7/23,IG,Enterococcus faecium,E. faecium_19,19,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s040_apps0030prvre04-17-23-1of1_s40,132,0.992481203,1,0.886363636,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P10_W1_PR,P10,W1,P10_W1,APPS,1,APPS,5/7/23,PR,Enterococcus faecium,E. faecium_19,19,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s059_apps0039prvre04-17-23-1of2_s59,133,1,1,0.833333333,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P31_W1_PR,P31,W1,P31_W1,SNT,1,APPS,5/7/23,PR,Enterococcus faecium,E. faecium_3,3,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s068_apps0044-2igvre05-22-23-1of1_s68,133,1,1,0.84962406,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W6_IG,P26,W6,P26_W6,SNT,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s070_apps0044-2prvre05-22-23-1of1_s70,133,1,1,0.84962406,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W6_IG,P26,W6,P26_W6,SNT,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s083_apps0047envvre04-17-23-1of1_s83,133,1,1,0.908396947,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P20_W1_env,P20,W1,P20_W1,APPS,1,APPS,5/7/23,env,Enterococcus faecium,E. faecium_23,23,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s090_apps0053-2igvre05-22-23-1of1_s89,133,1,1,0.887218045,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P23_W6_IG,P23,W6,P23_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s093_apps0053-2prvre05-22-23-1of1_s92,133,1,1,0.887218045,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P23_W6_PR,P23,W6,P23_W6,APPS,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s094_apps0053envvre04-17-23-1of1_s93,133,1,1,0.887218045,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P23_W1_env,P23,W1,P23_W1,APPS,1,APPS,5/7/23,env,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s096_apps0053prvre04-17-23-1of2_s95,133,1,1,0.887218045,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P23_W1_PR,P23,W1,P23_W1,APPS,1,APPS,5/7/23,PR,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s099_apps0055-2envvre05-22-23-1of2_s98,133,1,1,0.879699248,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P25_W6_env,P25,W6,P25_W6,APPS,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s100_apps0055-2envvre05-22-23-2of2_s99,133,1,1,0.879699248,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P25_W6_env,P25,W6,P25_W6,APPS,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s101_apps0055-2igvre05-22-23-1of1_s100,133,1,1,0.917293233,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P25_W6_IG,P25,W6,P25_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_22,22,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s103_apps0055-2prvre05-22-23-1of1_s102,133,1,1,0.92481203,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P25_W6_PR,P25,W6,P25_W6,APPS,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_7,7,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s106_apps0056envvre05-22-23-1of1_s105,133,1,1,0.871212121,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P33_W6_env,P33,W6,P33_W6,APPS,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_14,14,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s108_apps0056igvre05-22-23-1of1_s107,133,1,1,0.893939394,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P33_W6_IG,P33,W6,P33_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_14,14,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s111_apps0056prvre05-22-23-1of1_s110,132,0.992481203,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P33_W6_PR,P33,W6,P33_W6,APPS,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_14,14,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s120_apps0059igvre05-22-23-1of1_s119,133,1,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P36_W6_IG,P36,W6,P36_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_1,1,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s122_apps0059prvre05-22-23-1of1_s121,133,1,1,0.803030303,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P36_W6_PR,P36,W6,P36_W6,APPS,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_30,30,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s132_apps0063envvre05-22-23-1of1_s131,132,0.992481203,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P51_W6_env,P51,W6,P51_W6,SNT,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_9,9,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s133_apps0063igvre05-22-23-1of1_s132,132,0.992481203,1,0.886363636,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P51_W6_IG,P51,W6,P51_W6,SNT,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_24,24,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s134_apps0063prvre05-22-23-1of1_s133,132,0.992481203,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P51_W6_PR,P51,W6,P51_W6,SNT,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_9,9,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s152_apps0068envvre05-22-23-1of1_s151,133,1,1,0.825757576,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P42_W6_env,P42,W6,P42_W6,APPS,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_32,32,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s154_apps0071envvre05-22-23-1of1_s153,132,0.992481203,1,0.992424242,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P45_W6_env,P45,W6,P45_W6,APPS,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_18,18,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s157_apps0071igvre05-22-23-1of1_s156,133,1,1,0.878787879,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P45_W6_IG,P45,W6,P45_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_13,13,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s160_apps0071prvre05-22-23-1of1_s159,133,1,1,0.962406015,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_18,18,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s161_apps0072envvre05-22-23-1of1_s160,133,1,1,0.931818182,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P46_W6_env,P46,W6,P46_W6,APPS,2,APPS,6/11/23,env,Enterococcus faecium,E. faecium_13,13,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s162_apps0072igvre05-22-23-1of1_s161,133,1,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P46_W6_IG,P46,W6,P46_W6,APPS,2,APPS,6/11/23,IG,Enterococcus faecium,E. faecium_13,13,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s164_apps0072prvre05-22-23-1of1_s163,133,1,1,0.893939394,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P46_W6_PR,P46,W6,P46_W6,APPS,2,APPS,6/11/23,PR,Enterococcus faecium,E. faecium_13,13,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s169_snt0001-d21prcre05-15-23-1of2_s168,133,1,1,0.856060606,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W5_PR,P26,W5,P26_W5,SNT,1,D21,6/4/23,PR,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s171_snt0001-d21prvre05-15-23-1of1_s170,133,1,1,0.856060606,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W5_PR,P26,W5,P26_W5,SNT,1,D21,6/4/23,PR,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s172_snt0001-d28igvre05-22-23-1of1_s171,133,1,1,0.848484848,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W6_PR,P26,W6,P26_W6,SNT,1,D28,6/11/23,PR,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s173_snt0001-d28prvre05-22-23-1of1_s172,133,1,1,0.856060606,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W6_PR,P26,W6,P26_W6,SNT,1,D28,6/11/23,PR,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s174_snt0001-d7envvre05-01-23-1of1_s173,133,1,1,0.84962406,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W3_env,P26,W3,P26_W3,SNT,1,D07,5/21/23,env,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s175_snt0001-d7prcre05-01-23-1of2_s174,133,1,1,0.856060606,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W3_PR,P26,W3,P26_W3,SNT,1,D07,5/21/23,PR,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s177_snt0001-d7prvre05-01-23-1of1_s176,133,1,1,0.84962406,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P26_W3_PR,P26,W3,P26_W3,SNT,1,D07,5/21/23,PR,Enterococcus faecium,E. faecium_6,6,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s204_snt0002d21envvre05-15-23-2of2_s203,133,1,1,0.917293233,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P27_W5_env,P27,W5,P27_W5,SNT,1,D21,6/4/23,env,Enterococcus faecium,E. faecium_10,10,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s212_snt0003d0envvre04-24-23-1of1_s211,133,1,1,0.924242424,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W2_env,P28,W2,P28_W2,SNT,1,D00,5/14/23,env,Enterococcus faecium,E. faecium_2,2,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s216_snt0003d14envvre05-08-23-1of1_s215,133,1,1,0.954887218,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W4_env,P28,W4,P28_W4,SNT,1,D14,5/28/23,env,Enterococcus faecium,E. faecium_20,20,WGS
APPS0055PR_S_2_S113_concoct_bin24,Enterococcus_B faecium,APPS0071_S663,p23220-s220_snt0003d14prvre05-08-23-1of1_s219,133,1,1,0.916666667,TRUE,TRUE,TRUE,TRUE,P45_W6_PR,P45,W6,P45_W6,APPS,2,APPS,6/11/23,PR,NA,NA,NA,mNGS,P28_W4_PR,P28,W4,P28_W4,SNT,1,D14,5/28/23,PR,Enterococcus faecium,E. faecium_2,2,WGS
